Red,Red,Green,Green,Blue,Blue
X,Y,X,Y,X,Y
691.652195003638,0.6110584898972005,586.4291373595277,0.8074300484461774,485.2368016816233,1.36114484225452
692.500768049155,0.5106004962779163,587.2507659697498,0.7290966323998589,485.873231465761,1.3251473945409433
694.0281995310856,0.4149979723502315,588.1262834505618,0.6498464374335349,486.08537472714033,1.274081247784474
695.2721026647329,0.29832285635511724,588.7627132346995,0.5516208436724575,488.29269027473754,1.080247836989773
655.2234495704282,2.0462250712250714,589.6112862802165,0.459534349521447,486.72180451127804,1.2347352002835879
,,590.446387108086,0.3793007470426839,486.86658668441976,1.1882136814030821
,,575.4683777344596,1.642022792022792,487.4306253819867,1.1398582063098197
,,,,488.61762164604386,1.027587019312827
,,,,489.2675236478292,0.9501042183622834
,,,,489.4796669092084,0.8973637717121594
,,,,490.1160966933462,0.8563434243176187
,,,,490.3282399547254,0.8069515774548037
,,,,490.9646697388632,0.7625826302729535
,,,,491.38895626162173,0.7223994328252399
,,,,492.02538604575943,0.6629617866004969
,,,,492.66181582989725,0.6219414392059561
,,,,492.87395909127645,0.5792467919177602
,,,,493.7649607890694,0.5127770861396677
,,,,494.6135338345864,0.4397776107763214
,,,,495.80053009864355,0.35832412803445246
